Id,SalePrice
2735,134096.65521441877
2736,135101.2782429377
2737,115834.70714197084
2738,136038.04746829052
2739,152617.61918302867
2740,133498.0560852733
2741,151698.99328286454
2742,152797.7912418411
2743,143125.00009302807
2744,160884.5804346067
2745,140610.10443115258
2746,135389.3996384584
2747,132711.0353195364
2748,123978.68961738623
2749,120758.62126878783
2750,136314.23310649942
2751,133646.83129775288
2752,178827.67806224697
2753,152833.72018634382
2754,233969.565829647
2755,129149.4527475823
2756,96068.46466999315
2757,70815.03674723039
2758,94771.09173393469
2759,160524.91725900065
2760,125800.47620032514
2761,141412.50941353053
2762,138953.6330496985
2763,193335.5408287043
2764,145170.551027207
2765,285514.24155808537
2766,122979.97214888032
2767,90392.67042144416
2768,126509.61306833992
2769,128696.06603753669
2770,142099.17982986278
2771,106702.89255335758
2772,107965.93587998464
2773,183798.99972379633
2774,136163.51984669222
2775,102720.51972587597
2776,140742.5894512845
2777,152501.30134257165
2778,102336.18465404473
2779,119027.63103510939
2780,88262.6169522724
2781,86225.83670563302
2782,96994.90586841563
2783,91343.28748497569
2784,116888.14383077022
2785,136480.15551537846
2786,69140.00633032825
2787,122720.90897476244
2788,73291.1000111203
2789,175058.96717915148
2790,91699.43288777473
2791,110765.89768746136
2792,60319.6661266951
2793,142640.56604606556
2794,97146.72602341056
2795,120130.77007399438
2796,98849.088910411
2797,200354.67559011086
2798,101415.70269635011
2799,110000.58311208375
2800,62616.80046028073
2801,92698.98296072743
2802,126647.63259702908
2803,181469.57915586728
2804,124732.84318115927
2805,92163.67740240313
2806,80685.74168653865
2807,158310.10284657404
2808,145246.8653804648
2809,131413.7221434365
2810,118894.98324637934
2811,156863.27756979025
2812,158644.96097569715
2813,159168.1635221968
2814,151640.38247867726
2815,102677.38740228035
2816,225255.23604028972
2817,153064.7791160805
2818,141809.79435881643
2819,161412.9763510569
2820,133407.81217053867
2821,103884.8241562062
2822,181317.80002323812
2823,340165.18568972655
2824,194614.7417872552
2825,140665.54124519334
2826,138716.88952931893
2827,133127.1425359691
2828,206880.13280959203
2829,214210.66047533904
2830,229996.79888401512
2831,168564.7950967327
2832,234255.65666998128
2833,313215.6916823247
2834,229521.80737822948
2835,219733.84301870508
2836,196999.05209245693
2837,165255.7653351825
2838,149118.4080609593
2839,184457.26858182537
2840,204412.77067423332
2841,197599.39386476934
2842,234955.5174659201
2843,154291.54110294723
2844,175798.338013763
2845,116757.33404078851
2846,208589.0180260005
2847,213175.61499868773
2848,218357.2713094947
2849,197355.18834131415
2850,269789.6473313425
2851,214395.0455297433
2852,227778.5544905907
2853,239565.21234281128
2854,137188.21580597162
2855,197775.10529725987
2856,199814.2750217512
2857,189592.02606518715
2858,199082.4586847846
2859,143170.89285961114
2860,138234.5326239746
2861,126647.15693420861
2862,192336.58458103414
2863,120655.36703568682
2864,249403.42620966837
2865,137718.2151565256
2866,147045.7067340482
2867,99463.60379305745
2868,115894.69538038627
2869,100878.58877904485
2870,126136.18410993706
2871,78681.70480046063
2872,55725.36597863353
2873,98090.01586287639
2874,142425.98729237603
2875,119216.98771005578
2876,177230.67411661736
2877,148311.01309008768
2878,174020.27707439446
2879,132012.1799833573
2880,98620.05407226669
2881,153990.0365046672
2882,162786.62216678224
2883,198492.52631903286
2884,182792.5013393198
2885,180853.054159406
2886,223340.61390297167
2887,91157.88574251652
2888,141058.58105274796
2889,55884.77726950259
2890,75072.49956508132
2891,134041.8678827638
2892,53011.66885263527
2893,82989.10267944536
2894,64744.455687966045
2895,352737.8670144543
2896,292343.04292059207
2897,210354.66987488826
2898,145258.48090395032
2899,211165.4018456198
2900,158292.31862799727
2901,199462.69223865832
2902,179317.2730854758
2903,324504.4342714238
2904,342255.62479436817
2905,88275.0127927987
2906,194308.37723964386
2907,105537.99869551467
2908,128329.15267103717
2909,145920.2283290541
2910,75865.01401796125
2911,78223.07899799185
2912,153526.39763733358
2913,73840.73963260831
2914,72145.67567404822
2915,78022.28914132534
2916,74209.73633602186
2917,165331.87110525035
2918,116345.9565022882
2919,218369.88552204918
